Time (s),FORCE_COEFFICIENT_CD,FORCE_COEFFICIENT_CL,FORCE_COEFFICIENT_CLF,FORCE_COEFFICIENT_CLR,FORCE_COEFFICIENT_CM
"                 991",5.083197517355e-03,7.250583080816e-02,2.767622714820e-02,4.482960365995e-02,-8.576688255874e-03
"                 992",5.083373967223e-03,7.250801246616e-02,2.767704326999e-02,4.483096919617e-02,-8.576962963092e-03
"                 993",5.083642346930e-03,7.251051305438e-02,2.767793593344e-02,4.483257712094e-02,-8.577320593749e-03
"                 994",5.083662359134e-03,7.251312298736e-02,2.767893231574e-02,4.483419067162e-02,-8.577629177938e-03
"                 995",5.083659722051e-03,7.251418546540e-02,2.767931209836e-02,4.483487336703e-02,-8.577780634335e-03
"                 996",5.083443867812e-03,7.251343693390e-02,2.767906729291e-02,4.483436964100e-02,-8.577651174045e-03
"                 997",5.083237348532e-03,7.251103105392e-02,2.767819476296e-02,4.483283629096e-02,-8.577320764002e-03
"                 998",5.082979397520e-03,7.250955489396e-02,2.767774503591e-02,4.483180985805e-02,-8.577032411073e-03
"                 999",5.082988456394e-03,7.250883535838e-02,2.767749081365e-02,4.483134454473e-02,-8.576926865540e-03
"                1000",5.082984013166e-03,7.250850463006e-02,2.767738417777e-02,4.483112045229e-02,-8.576868137258e-03
